dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.508069,0.833686,9.604511,1.993407,0.090625,-0.025657,3.138650
0.020000,0.468165,0.833817,9.644416,1.995215,0.090408,-0.010860,3.138012
0.020000,0.428224,0.833968,9.684356,1.997017,0.090131,-0.013848,3.137614
0.020000,0.388248,0.834131,9.724332,1.998816,0.089945,-0.009297,3.137457
0.020000,0.348237,0.834296,9.764345,2.000615,0.089924,-0.001070,3.137538
0.020000,0.308189,0.834453,9.804393,2.002413,0.089920,-0.000215,3.137860
0.020000,0.268105,0.834592,9.844477,2.004215,0.090102,0.009135,3.138422
0.020000,0.227984,0.834704,9.884598,2.006020,0.090260,0.007882,3.139225
0.020000,0.187828,0.834779,9.924754,2.007831,0.090528,0.013400,3.140269
0.020000,0.147635,0.834807,9.964947,2.009652,0.091052,0.026216,3.141556
0.020000,0.180804,0.534770,10.266813,15.093261,654.180460,32704.470398,6.281017
0.020000,0.220445,0.534636,10.306454,1.982051,-655.560527,-65487.049347,6.278624
0.020000,0.260104,0.534409,10.346113,1.982994,0.047149,32780.383781,6.276356
0.020000,0.299781,0.534096,10.385792,1.983934,0.047031,-0.005904,6.274214
0.020000,0.339477,0.533699,10.425490,1.984873,0.046919,-0.005611,6.272197
0.020000,0.379190,0.533225,10.465206,1.985809,0.046826,-0.004646,6.270305
0.020000,0.418921,0.532677,10.504941,1.986744,0.046724,-0.005069,6.268538
0.020000,0.458670,0.532062,10.544694,1.987676,0.046627,-0.004850,6.266895
0.020000,0.498436,0.531384,10.584466,1.988607,0.046535,-0.004608,6.265376
0.020000,0.538220,0.530647,10.624257,1.989536,0.046448,-0.004345,6.263980
0.020000,0.578022,0.529857,10.664066,1.990463,0.046367,-0.004062,6.262709
0.020000,0.617841,0.529018,10.703894,1.991389,0.046292,-0.003762,6.261561
0.020000,0.657677,0.528135,10.743740,1.992313,0.046223,-0.003445,6.260536
0.020000,0.697531,0.527214,10.783605,1.993237,0.046160,-0.003115,6.259634
0.020000,0.737403,0.526259,10.823488,1.994159,0.046105,-0.002772,6.258855
0.020000,0.777293,0.525275,10.863390,1.995080,0.046057,-0.002418,6.258199
0.020000,0.817200,0.524266,10.903310,1.996000,0.046016,-0.002054,6.257666
0.020000,0.857125,0.523239,10.943248,1.996920,0.045982,-0.001683,6.257255
0.020000,0.897068,0.522197,10.983205,1.997839,0.045956,-0.001305,6.256967
0.020000,0.937029,0.521145,11.023180,1.998758,0.045937,-0.000922,6.256801
0.020000,0.977009,0.520089,11.063174,1.999676,0.045927,-0.000536,6.256758
0.020000,1.017007,0.519032,11.103186,2.000595,0.045924,-0.000149,6.256838
0.020000,1.057023,0.517982,11.143216,2.001513,0.045929,0.000240,6.257039
0.020000,1.097059,0.516941,11.183264,2.002432,0.045941,0.000627,6.257364
0.020000,1.137112,0.515915,11.223332,2.003351,0.045961,0.001012,6.257810
0.020000,1.177185,0.514909,11.263417,2.004271,0.045990,0.001452,6.258380
0.020000,1.217277,0.513927,11.303521,2.005192,0.046029,0.001924,6.259072
0.020000,1.257388,0.512976,11.343643,2.006113,0.046069,0.002010,6.259887
0.020000,1.297518,0.512059,11.383784,2.007035,0.046119,0.002498,6.260825
0.020000,1.337668,0.511182,11.423943,2.007959,0.046176,0.002848,6.261886
0.020000,1.377837,0.510350,11.464121,2.008884,0.046240,0.003186,6.263071
0.020000,1.418026,0.509567,11.504317,2.009810,0.046310,0.003511,6.264379
0.020000,1.458234,0.508839,11.544532,2.010738,0.046386,0.003821,6.265811
0.020000,1.498461,0.508171,11.584765,2.011667,0.046469,0.004115,6.267366
0.020000,1.538709,0.507568,11.625017,2.012598,0.046556,0.004391,6.269046
0.020000,1.578976,0.507035,11.665287,2.013531,0.046649,0.004646,6.270850
0.020000,1.619263,0.506576,11.705577,2.014466,0.046747,0.004881,6.272779
0.020000,1.659569,0.506198,11.745885,2.015403,0.046849,0.005091,6.274833
0.020000,1.699895,0.505904,11.786212,2.016342,0.046954,0.005277,6.277012
0.020000,1.740240,0.505701,11.826557,2.017283,0.047063,0.005435,6.279316
0.020000,1.780604,0.505594,11.866922,2.018227,0.047174,0.005565,6.281747
0.020000,1.820988,0.505587,11.907305,2.019173,0.047288,0.005663,0.001118
0.020000,1.861390,0.505686,11.947708,2.020121,0.047402,0.005728,0.003801
0.020000,1.901811,0.505896,11.988129,2.021071,0.047522,0.005997,0.006610
0.020000,1.942250,0.506222,12.028570,2.022024,0.047657,0.006725,0.009547
0.020000,1.982707,0.506670,12.069029,2.022979,0.047748,0.004578,0.012611
0.020000,2.023182,0.507244,12.109508,2.023936,0.047860,0.005605,0.015803
0.020000,2.063674,0.507951,12.150006,2.024896,0.047970,0.005472,0.019122
0.020000,2.104182,0.508795,12.190523,2.025857,0.048076,0.005293,0.022570
0.020000,2.144706,0.509782,12.231059,2.026821,0.048177,0.005066,0.026146
0.020000,2.185246,0.510917,12.271615,2.027786,0.048273,0.004789,0.029851
0.020000,2.225801,0.512205,12.312190,2.028754,0.048362,0.004460,0.033685
0.020000,2.266370,0.513653,12.352785,2.029722,0.048443,0.004076,0.037648
0.020000,2.306951,0.515264,12.393399,2.030693,0.048516,0.003634,0.041741
0.020000,2.347546,0.517045,12.434032,2.031664,0.048584,0.003399,0.045963
0.020000,2.388151,0.519001,12.474685,2.032638,0.048660,0.003797,0.050315
0.020000,2.428767,0.521137,12.515357,2.033611,0.048667,0.000330,0.054797
0.020000,2.469393,0.523459,12.556049,2.034585,0.048691,0.001213,0.059408
0.020000,2.510026,0.525972,12.596760,2.035559,0.048700,0.000452,0.064150
