dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.115381,1.945790,16.864572,1.898474,-0.286701,-0.330962,0.464016
0.020000,6.149110,1.962970,16.902424,1.892612,-0.293098,-0.319867,0.478332
0.020000,6.182476,1.980589,16.940157,1.886629,-0.299128,-0.301509,0.493446
0.020000,6.215459,1.998665,16.977768,1.880537,-0.304623,-0.274739,0.509371
0.020000,6.248034,2.017215,17.015255,1.874350,-0.309342,-0.235929,0.526121
0.020000,6.280178,2.036259,17.052617,1.868097,-0.312669,-0.166350,0.543705
0.020000,6.311867,2.055812,17.089852,1.861779,-0.315888,-0.160962,0.562131
0.020000,6.343075,2.075889,17.126961,1.855436,-0.317149,-0.063054,0.581402
0.020000,6.373777,2.096507,17.163943,1.849111,-0.316234,0.045732,0.601517
0.020000,6.403945,2.117679,17.200800,1.842824,-0.314356,0.093907,0.622469
0.020000,6.433555,2.139417,17.237532,1.836629,-0.309783,0.228638,0.644247
0.020000,6.462579,2.161733,17.274144,1.830575,-0.302677,0.355299,0.666831
0.020000,6.490992,2.184636,17.310638,1.824708,-0.293361,0.465839,0.690198
0.020000,6.518767,2.208135,17.347020,1.819092,-0.280790,0.628518,0.714313
0.020000,6.545879,2.232236,17.383295,1.813782,-0.265513,0.763878,0.739136
0.020000,6.572304,2.256943,17.419472,1.808838,-0.247196,0.915815,0.764617
0.020000,6.598019,2.282261,17.455559,1.804323,-0.225738,1.072922,0.790700
0.020000,6.623002,2.308189,17.491564,1.800295,-0.201410,1.216406,0.817320
0.020000,6.647233,2.334727,17.527500,1.796798,-0.174827,1.329155,0.844406
0.020000,6.670692,2.361873,17.563378,1.793899,-0.144956,1.493551,0.871879
0.020000,6.693364,2.389621,17.599211,1.791622,-0.113855,1.555026,0.899655
0.020000,6.715233,2.417964,17.635011,1.789989,-0.081675,1.609029,0.927647
0.020000,6.736287,2.446895,17.670791,1.789042,-0.047346,1.716422,0.955767
0.020000,6.756516,2.476403,17.706567,1.788774,-0.013393,1.697646,0.983922
0.020000,6.775910,2.506475,17.742351,1.789180,0.020308,1.685063,1.012023
0.020000,6.794465,2.537097,17.778155,1.790245,0.053264,1.647812,1.039982
0.020000,6.812098,2.568109,17.813830,1.783706,-0.326943,-19.010357,1.067589
0.020000,6.828659,2.599179,17.849038,1.760444,-1.163101,-41.807889,1.094508
0.020000,6.844102,2.630096,17.883597,1.727929,-1.625751,-23.132525,1.120540
0.020000,6.858469,2.660799,17.917496,1.694934,-1.649773,-1.201105,1.145637
0.020000,6.871812,2.691246,17.950738,1.662135,-1.639937,0.491797,1.169779
0.020000,6.884183,2.721394,17.983326,1.629367,-1.638417,0.076012,1.192952
0.020000,6.895633,2.751204,18.015259,1.596665,-1.635095,0.166087,1.215156
0.020000,6.906210,2.780639,18.046536,1.563853,-1.640615,-0.275965,1.236396
0.020000,6.915964,2.809664,18.077157,1.531027,-1.641292,-0.033868,1.256687
0.020000,6.924944,2.838247,18.107117,1.497997,-1.651488,-0.509789,1.276045
0.020000,6.933194,2.866357,18.136413,1.464798,-1.659961,-0.423669,1.294495
0.020000,6.940761,2.893968,18.165042,1.431469,-1.666443,-0.324070,1.312064
0.020000,6.947687,2.921053,18.192999,1.397838,-1.681532,-0.754472,1.328777
0.020000,6.954013,2.947590,18.220279,1.364036,-1.690123,-0.429573,1.344667
0.020000,6.959780,2.973557,18.246878,1.329942,-1.704673,-0.727462,1.359763
0.020000,6.965026,2.998935,18.272793,1.295727,-1.710781,-0.305417,1.374097
0.020000,6.969787,3.023705,18.298017,1.261188,-1.726963,-0.809118,1.387701
0.020000,6.974096,3.047852,18.322545,1.226422,-1.738280,-0.565821,1.400604
0.020000,6.977988,3.071361,18.346374,1.191434,-1.749417,-0.556865,1.412836
0.020000,6.981493,3.094220,18.369500,1.156310,-1.756193,-0.338780,1.424427
0.020000,6.984640,3.116415,18.391917,1.120877,-1.771657,-0.773215,1.435404
0.020000,6.987458,3.137937,18.413623,1.085287,-1.779463,-0.390320,1.445795
